chain,flag_type,reason,stimulus_id,subject_id,upstream_pointer,user
0,self,Other: I could not understand anything I heard,15,6af9802ccc1441b5858ac8427da120de,17,6af9802ccc1441b5858ac8427da120de
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,13,3f31c071fa0c4a738ea61c7079f28d5f,3,3f31c071fa0c4a738ea61c7079f28d5f
-1,self,Speech stops or starts abruptly / speech sounds cut off,48,3f31c071fa0c4a738ea61c7079f28d5f,-1,3f31c071fa0c4a738ea61c7079f28d5f
0,stimulus,Contains speech errors,9,edb850d5f65e40b7aca9cf14da4fd06b,2,edb850d5f65e40b7aca9cf14da4fd06b
0,stimulus,Contains speech errors,25,edb850d5f65e40b7aca9cf14da4fd06b,4,edb850d5f65e40b7aca9cf14da4fd06b
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,33,edb850d5f65e40b7aca9cf14da4fd06b,7,edb850d5f65e40b7aca9cf14da4fd06b
0,self,Contains speech errors,7,edb850d5f65e40b7aca9cf14da4fd06b,2,edb850d5f65e40b7aca9cf14da4fd06b
1,stimulus,Contains speech errors,32,edb850d5f65e40b7aca9cf14da4fd06b,1,edb850d5f65e40b7aca9cf14da4fd06b
0,stimulus,Other: Last part drowned out.,0,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,2,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out.,5,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out in the middle.,6,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,self,Contains speech errors,7,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Can not understand parts.,8,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
0,self,Speech stops or starts abruptly / speech sounds cut off,9,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out by others.,13,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Can not understsnd some things said,14,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out by others.,15,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: drowned out at the end.,17,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out.,19,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Talked over.,20,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out.,21,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
1,stimulus,Other: Drowned out.,23,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out by others.,24,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
1,stimulus,Other: Others too loud.,25,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,self,Contains speech errors,27,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out by female voices.,29,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,stimulus,Contains speech errors,30,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Talked over.,31,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: I forgot some of it.,32,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out in the middle.,33,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,self,Speech stops or starts abruptly / speech sounds cut off,34,da598509bb3140bda6e15e97a0736c22,0,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out by others,35,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Talked over.,36,da598509bb3140bda6e15e97a0736c22,2,da598509bb3140bda6e15e97a0736c22
0,stimulus,Other: Drowned out.,37,da598509bb3140bda6e15e97a0736c22,1,da598509bb3140bda6e15e97a0736c22
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,0,ff711e5a510d4242b7b070a599facaf4,22,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: Did she say past the 40 guard   is all I heard the voice say,4,ff711e5a510d4242b7b070a599facaf4,23,ff711e5a510d4242b7b070a599facaf4
1,stimulus,Other: The team ends up breaking into ,5,ff711e5a510d4242b7b070a599facaf4,4,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,6,ff711e5a510d4242b7b070a599facaf4,9,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,7,ff711e5a510d4242b7b070a599facaf4,25,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: said   coming never ,8,ff711e5a510d4242b7b070a599facaf4,27,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,9,ff711e5a510d4242b7b070a599facaf4,22,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: said    did she not notice   after that I didn't hear,11,ff711e5a510d4242b7b070a599facaf4,23,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,12,ff711e5a510d4242b7b070a599facaf4,32,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: voice smothered by background noise,14,ff711e5a510d4242b7b070a599facaf4,12,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,15,ff711e5a510d4242b7b070a599facaf4,16,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: only heard 5 words    the articles that make up,16,ff711e5a510d4242b7b070a599facaf4,19,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,17,ff711e5a510d4242b7b070a599facaf4,17,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,18,ff711e5a510d4242b7b070a599facaf4,33,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: do you have a good thing ,19,ff711e5a510d4242b7b070a599facaf4,31,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,20,ff711e5a510d4242b7b070a599facaf4,7,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: says       still within the opera,21,ff711e5a510d4242b7b070a599facaf4,32,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: too much background noise,22,ff711e5a510d4242b7b070a599facaf4,28,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,23,ff711e5a510d4242b7b070a599facaf4,25,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: he says     i am well,24,ff711e5a510d4242b7b070a599facaf4,25,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: all i heard was         failure to,25,ff711e5a510d4242b7b070a599facaf4,9,ff711e5a510d4242b7b070a599facaf4
1,stimulus,Other: voice smothered by background noise,26,ff711e5a510d4242b7b070a599facaf4,2,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,27,ff711e5a510d4242b7b070a599facaf4,21,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,28,ff711e5a510d4242b7b070a599facaf4,13,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: it is a lot harder than       that is all i heard,29,ff711e5a510d4242b7b070a599facaf4,28,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,30,ff711e5a510d4242b7b070a599facaf4,25,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,32,ff711e5a510d4242b7b070a599facaf4,22,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Contains speech errors,33,ff711e5a510d4242b7b070a599facaf4,30,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: only thing I heard      all these,34,ff711e5a510d4242b7b070a599facaf4,20,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,35,ff711e5a510d4242b7b070a599facaf4,24,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: All I heard was  contracts ,36,ff711e5a510d4242b7b070a599facaf4,18,ff711e5a510d4242b7b070a599facaf4
0,stimulus,Other: so much background noise and voice was too soft,37,ff711e5a510d4242b7b070a599facaf4,19,ff711e5a510d4242b7b070a599facaf4
-1,self,Other: I needed to hear it again and wasn't sure how to.,41,ff711e5a510d4242b7b070a599facaf4,-1,ff711e5a510d4242b7b070a599facaf4
-1,stimulus,Other: It said  he was scared and just took off down the street,46,ff711e5a510d4242b7b070a599facaf4,-1,ff711e5a510d4242b7b070a599facaf4
-1,stimulus,Speech stops or starts abruptly / speech sounds cut off,48,ff711e5a510d4242b7b070a599facaf4,-1,ff711e5a510d4242b7b070a599facaf4
-1,stimulus,Contains speech errors,50,ff711e5a510d4242b7b070a599facaf4,-1,ff711e5a510d4242b7b070a599facaf4
-1,self,Speech stops or starts abruptly / speech sounds cut off,46,b3f87b4239e44a94ac35f601d2c306df,-1,b3f87b4239e44a94ac35f601d2c306df
